token,date,amount
imBTC,1/12/2020,300000000
imBTC,1/12/2020,300000000
imBTC,1/12/2020,-89992242
imBTC,1/12/2020,-40567233
imBTC,1/13/2020,-10671655
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,400000000
imBTC,1/13/2020,-99900000
imBTC,1/13/2020,-46907551
imBTC,1/13/2020,1800000
imBTC,1/14/2020,9950000
imBTC,1/14/2020,-9950000
imBTC,1/14/2020,499950000
imBTC,1/14/2020,66993771
imBTC,1/14/2020,399950000
imBTC,1/14/2020,200000000
imBTC,1/15/2020,1318973
imBTC,1/15/2020,899900000
imBTC,1/15/2020,499950000
imBTC,1/15/2020,499950000
imBTC,1/15/2020,-30911329
imBTC,1/15/2020,1967707
imBTC,1/16/2020,80000000
imBTC,1/16/2020,999946040
imBTC,1/16/2020,-99000000
imBTC,1/16/2020,100000000
imBTC,1/16/2020,200000000
imBTC,1/16/2020,200000000
imBTC,1/16/2020,-99000000
imBTC,1/16/2020,-98000000
imBTC,1/16/2020,200000000
imBTC,1/17/2020,21694212
imBTC,1/17/2020,-99000000
imBTC,1/18/2020,1500000000
imBTC,1/18/2020,9996760
imBTC,1/19/2020,-99000000
imBTC,1/19/2020,37244902
imBTC,1/19/2020,-99800000
imBTC,1/19/2020,5411660
imBTC,1/19/2020,1000000
imBTC,1/19/2020,16149939
imBTC,1/19/2020,3159774
imBTC,1/19/2020,20995135
imBTC,1/19/2020,29262959
imBTC,1/20/2020,-500327173
imBTC,1/20/2020,5086000
imBTC,1/23/2020,102497480
imBTC,1/24/2020,-16981503
imBTC,1/25/2020,50000000
imBTC,1/26/2020,4225767
imBTC,1/26/2020,-21125942
imBTC,1/27/2020,-16150179
imBTC,1/28/2020,30000000
imBTC,1/28/2020,-1362057
imBTC,1/29/2020,-2167203
imBTC,1/29/2020,10000000
imBTC,1/30/2020,100020443
imBTC,1/30/2020,980151026
imBTC,1/30/2020,-74700000
imBTC,1/30/2020,-102499689
imBTC,1/30/2020,398000908
imBTC,1/30/2020,-10000130
imBTC,2/1/2020,1000000
imBTC,2/1/2020,689123283
imBTC,2/2/2020,4182476
imBTC,2/3/2020,25843488
imBTC,2/3/2020,10226542
imBTC,2/3/2020,137000000
imBTC,2/3/2020,-689131741
imBTC,2/4/2020,200000000
imBTC,2/4/2020,3639761
imBTC,2/4/2020,-1005780
imBTC,2/5/2020,21181000
imBTC,2/5/2020,200000000
imBTC,2/6/2020,200000000
imBTC,2/6/2020,200000000
imBTC,2/7/2020,-520136942
imBTC,2/7/2020,-41626042
imBTC,2/7/2020,49992000
imBTC,2/8/2020,200000000
imBTC,2/8/2020,50030000
imBTC,2/8/2020,300000000
imBTC,2/9/2020,200000000
imBTC,2/9/2020,-65000000
imBTC,2/9/2020,200000000
imBTC,2/9/2020,699950000
imBTC,2/10/2020,-50000000
imBTC,2/10/2020,200000000
imBTC,2/10/2020,-80000000
imBTC,2/10/2020,699950000
imBTC,2/10/2020,200095392
imBTC,2/11/2020,200000000
imBTC,2/12/2020,-282115362
imBTC,2/12/2020,200000000
imBTC,2/12/2020,1000000
