token,date,amount
pBTC,6/21/2020,0.00091966
pBTC,6/21/2020,0.07757235
pBTC,6/21/2020,0.00007765
pBTC,6/21/2020,3.84580035
pBTC,6/21/2020,0.00384965
pBTC,6/21/2020,0.16448535
pBTC,6/21/2020,0.00016465
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.99865035
pBTC,6/21/2020,0.00099965
pBTC,6/21/2020,0.02462535
pBTC,6/21/2020,0.00002465
pBTC,6/21/2020,0.89875035
pBTC,6/21/2020,0.00089965
pBTC,6/21/2020,0.20944035
pBTC,6/21/2020,0.00020965
pBTC,6/21/2020,0.05309685
pBTC,6/21/2020,0.00005315
pBTC,6/21/2020,0.02462535
pBTC,6/21/2020,0.00002465
pBTC,6/21/2020,2.39725035
pBTC,6/21/2020,0.00239965
pBTC,6/21/2020,1.99765035
pBTC,6/21/2020,0.00199965
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.39925035
pBTC,6/21/2020,0.00039965
pBTC,6/21/2020,0.01063935
pBTC,6/21/2020,0.00001065
pBTC,6/21/2020,0.00999689
pBTC,6/21/2020,0.00001
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,9.98965035
pBTC,6/21/2020,0.00999965
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.44920035
pBTC,6/21/2020,0.00044965
pBTC,6/21/2020,2.55709035
pBTC,6/21/2020,0.00255965
pBTC,6/21/2020,9.98915085
pBTC,6/21/2020,0.00999915
pBTC,6/21/2020,1.05411902
pBTC,6/21/2020,0.00105517
pBTC,6/21/2020,0.07957035
pBTC,6/21/2020,0.00007965
pBTC,6/21/2020,3.98566035
pBTC,6/21/2020,0.00398965
pBTC,6/21/2020,0.02962035
pBTC,6/21/2020,0.00002965
pBTC,6/21/2020,0.00914085
pBTC,6/21/2020,0.00000915
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.01963035
pBTC,6/21/2020,0.00001965
pBTC,6/21/2020,0.50417439
pBTC,6/21/2020,0.00050467
pBTC,6/21/2020,27.75063273
pBTC,6/21/2020,0.02777841
pBTC,6/21/2020,0.28936035
pBTC,6/21/2020,0.00028965
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,0.51683265
pBTC,6/21/2020,0.00051735
pBTC,6/21/2020,26.82044804
pBTC,6/21/2020,0.02684729
pBTC,6/21/2020,0.31613355
pBTC,6/21/2020,0.00031645
pBTC,6/21/2020,0.32981985
pBTC,6/21/2020,0.00033015
pBTC,6/21/2020,1.46418435
pBTC,6/21/2020,0.00146565
pBTC,6/21/2020,0.11853135
pBTC,6/21/2020,0.00011865
pBTC,6/21/2020,4.19545035
pBTC,6/21/2020,0.00419965
pBTC,6/21/2020,4.99465035
pBTC,6/21/2020,0.00499965
pBTC,6/21/2020,1.49815035
pBTC,6/21/2020,0.00149965
pBTC,6/21/2020,0.13273114
pBTC,6/21/2020,0.00013286
pBTC,6/21/2020,4.99465035
pBTC,6/21/2020,0.00499965
pBTC,6/21/2020,0.19945035
pBTC,6/21/2020,0.00019965
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.00014985
pBTC,6/21/2020,1.5e-7
pBTC,6/21/2020,0.54871051
pBTC,6/21/2020,0.00054925
pBTC,6/21/2020,0.00000164
pBTC,6/21/2020,-0.00164988
pBTC,6/21/2020,0.00998755
pBTC,6/21/2020,-9.98755785
pBTC,6/21/2020,0.04008781
pBTC,6/21/2020,-40.08781455
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.19945035
pBTC,6/21/2020,0.00019965
pBTC,6/21/2020,0.25917062
pBTC,6/21/2020,0.00025943
pBTC,6/21/2020,1.28154816
pBTC,6/21/2020,0.00128283
pBTC,6/21/2020,2.62702035
pBTC,6/21/2020,0.00262965
pBTC,6/21/2020,0.08956035
pBTC,6/21/2020,0.00008965
pBTC,6/21/2020,0.14950035
pBTC,6/21/2020,0.00014965
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,1.00864035
pBTC,6/21/2020,0.00100965
pBTC,6/21/2020,0.19945035
pBTC,6/21/2020,0.00019965
pBTC,6/21/2020,1.99765035
pBTC,6/21/2020,0.00199965
pBTC,6/21/2020,0.04960035
pBTC,6/21/2020,0.00004965
pBTC,6/21/2020,0.99865035
pBTC,6/21/2020,0.00099965
pBTC,6/21/2020,0.04960035
pBTC,6/21/2020,0.00004965
pBTC,6/21/2020,0.00213239
pBTC,6/21/2020,0.05267583
pBTC,6/21/2020,0.00005272
pBTC,6/21/2020,-2.13239493
pBTC,6/21/2020,1.99765035
pBTC,6/21/2020,0.00199965
pBTC,6/21/2020,0.00992499
pBTC,6/21/2020,0.00000993
pBTC,6/21/2020,0.05169686
pBTC,6/21/2020,0.00005174
pBTC,6/21/2020,4.99465035
pBTC,6/21/2020,0.00499965
pBTC,6/21/2020,2.59629959
pBTC,6/21/2020,0.00259889
pBTC,6/21/2020,0.0001
pBTC,6/21/2020,-0.1
pBTC,6/21/2020,0.01
pBTC,6/21/2020,-10
pBTC,6/21/2020,0.49915035
pBTC,6/21/2020,0.00049965
pBTC,6/21/2020,9.98965035
pBTC,6/21/2020,0.00999965
pBTC,6/21/2020,0.01033967
pBTC,6/21/2020,0.00001035
pBTC,6/21/2020,0.0001
pBTC,6/21/2020,-0.1
pBTC,6/21/2020,0.15704274
pBTC,6/21/2020,0.00015719
pBTC,6/21/2020,0.88407979
pBTC,6/21/2020,0.00088496
pBTC,6/21/2020,0.015
pBTC,6/21/2020,-15
pBTC,6/21/2020,0.24940035
pBTC,6/21/2020,0.00024965
pBTC,6/21/2020,0.89875035
pBTC,6/21/2020,0.00089965
pBTC,6/21/2020,0.02042865
pBTC,6/21/2020,-20.42865177
pBTC,6/21/2020,0.42422535
pBTC,6/21/2020,0.00042465
pBTC,6/21/2020,1.38005591
pBTC,6/21/2020,0.00138143
pBTC,6/21/2020,0.60676172
pBTC,6/21/2020,0.00060736
pBTC,6/21/2020,1.43121735
pBTC,6/21/2020,0.00143265
pBTC,6/21/2020,2.00064735
pBTC,6/21/2020,0.00200265
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.04960035
pBTC,6/21/2020,0.00004965
pBTC,6/21/2020,0.00071145
pBTC,6/21/2020,7.1e-7
pBTC,6/21/2020,0.00017982
pBTC,6/21/2020,1.8e-7
pBTC,6/21/2020,0.09955035
pBTC,6/21/2020,0.00009965
pBTC,6/21/2020,0.03224466
pBTC,6/21/2020,0.00003227
pBTC,6/21/2020,2.99665035
pBTC,6/21/2020,0.00299965
pBTC,6/21/2020,0.37964969
pBTC,6/21/2020,0.00038002
pBTC,6/21/2020,0.14941788
pBTC,6/21/2020,0.00014956
pBTC,6/21/2020,9.98965035
pBTC,6/21/2020,0.00999965
pBTC,6/21/2020,0.04960035
pBTC,6/21/2020,0.00004965
pBTC,6/21/2020,0.00064935
pBTC,6/21/2020,6.5e-7
pBTC,6/21/2020,0.01013985
pBTC,6/21/2020,0.00001015
pBTC,6/21/2020,0.20044935
pBTC,6/21/2020,0.00020065
pBTC,6/21/2020,0.04960035
pBTC,6/21/2020,0.00004965
pBTC,6/21/2020,0.08956035
pBTC,6/21/2020,0.00008965
pBTC,6/21/2020,0.00570645
pBTC,6/21/2020,0.00000571
pBTC,6/21/2020,0.01283715
pBTC,6/21/2020,0.00001285
pBTC,6/21/2020,0.29935035
pBTC,6/21/2020,0.00029965
pBTC,6/21/2020,0.10044945
pBTC,6/21/2020,0.00010055
pBTC,6/21/2020,1.0140531
pBTC,6/21/2020,0.00101506
pBTC,6/21/2020,0.01074622
pBTC,6/21/2020,0.00001075
pBTC,6/21/2020,0.00555875
pBTC,6/21/2020,0.00000556
pBTC,6/21/2020,0.51613335
pBTC,6/21/2020,0.00051665
pBTC,6/21/2020,1.79785035
pBTC,6/21/2020,0.00179965
pBTC,6/21/2020,0.00924075
pBTC,6/21/2020,0.00000925
pBTC,6/21/2020,0.0999999
pBTC,6/21/2020,0.0001001
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,0.98866035
pBTC,6/21/2020,0.00098965
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,0.00005029
pBTC,6/21/2020,-0.05029023
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,0.99865035
pBTC,6/21/2020,0.00099965
pBTC,6/21/2020,0.01963035
pBTC,6/21/2020,0.00001965
pBTC,6/21/2020,0.49915035
pBTC,6/21/2020,0.00049965
pBTC,6/21/2020,0.04960035
pBTC,6/21/2020,0.00004965
pBTC,6/21/2020,0.01333502
pBTC,6/21/2020,0.00001334
pBTC,6/21/2020,0.00964035
pBTC,6/21/2020,0.00000965
pBTC,6/21/2020,0.04960035
pBTC,6/21/2020,0.00004965
pBTC,6/21/2020,0.49915035
pBTC,6/21/2020,0.00049965
pBTC,6/21/2020,0.0000118
pBTC,6/21/2020,-0.01180102
pBTC,6/21/2020,0.20844135
pBTC,6/21/2020,0.00020865
pBTC,6/21/2020,0.24940035
pBTC,6/21/2020,0.00024965
pBTC,6/21/2020,0.99865035
pBTC,6/21/2020,0.00099965
pBTC,6/21/2020,0.5019975
pBTC,6/21/2020,0.0005025
pBTC,6/22/2020,0.10154835
pBTC,6/22/2020,0.00010165
pBTC,6/22/2020,0.13945665
pBTC,6/22/2020,0.00013959
pBTC,6/22/2020,0.99868029
pBTC,6/22/2020,0.00099967
pBTC,6/22/2020,0.09955035
pBTC,6/22/2020,0.00009965
pBTC,6/22/2020,19.97965035
pBTC,6/22/2020,0.01999965
pBTC,6/22/2020,4.99465035
pBTC,6/22/2020,0.00499965
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,1.24840035
pBTC,6/22/2020,0.00124965
pBTC,6/22/2020,0.04487808
pBTC,6/22/2020,0.00004492
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,0.0017533
pBTC,6/22/2020,0.00000175
pBTC,6/22/2020,0.09955035
pBTC,6/22/2020,0.00009965
pBTC,6/22/2020,0.00076
pBTC,6/22/2020,-0.76
pBTC,6/22/2020,0.09955035
pBTC,6/22/2020,0.00009965
pBTC,6/22/2020,0.02106687
pBTC,6/22/2020,0.00002108
pBTC,6/22/2020,0.02591009
pBTC,6/22/2020,0.00002593
pBTC,6/22/2020,0.09955035
pBTC,6/22/2020,0.00009965
pBTC,6/22/2020,0.00636302
pBTC,6/22/2020,0.00000636
pBTC,6/22/2020,1.81872945
pBTC,6/22/2020,0.00182055
pBTC,6/22/2020,0.39925035
pBTC,6/22/2020,0.00039965
pBTC,6/22/2020,0.39885075
pBTC,6/22/2020,0.00039925
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.29935035
pBTC,6/22/2020,0.00029965
pBTC,6/22/2020,0.09955035
pBTC,6/22/2020,0.00009965
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.67390773
pBTC,6/22/2020,0.00067458
pBTC,6/22/2020,0.04960035
pBTC,6/22/2020,0.00004965
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,24.97465035
pBTC,6/22/2020,0.02499965
pBTC,6/22/2020,0.09937594
pBTC,6/22/2020,0.00009947
pBTC,6/22/2020,3.74590035
pBTC,6/22/2020,0.00374965
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,4.99465035
pBTC,6/22/2020,0.00499965
pBTC,6/22/2020,0.04460535
pBTC,6/22/2020,0.00004465
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,1.38775806
pBTC,6/22/2020,0.00138914
pBTC,6/22/2020,0.05709285
pBTC,6/22/2020,0.00005715
pBTC,6/22/2020,3.85728885
pBTC,6/22/2020,0.00386115
pBTC,6/22/2020,0.02962035
pBTC,6/22/2020,0.00002965
pBTC,6/22/2020,0.09855135
pBTC,6/22/2020,0.00009865
pBTC,6/22/2020,2.99665035
pBTC,6/22/2020,0.00299965
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.07757235
pBTC,6/22/2020,0.00007765
pBTC,6/22/2020,0.00004995
pBTC,6/22/2020,5e-8
pBTC,6/22/2020,0.00324675
pBTC,6/22/2020,0.00000325
pBTC,6/22/2020,0.00004995
pBTC,6/22/2020,5e-8
pBTC,6/22/2020,6.86322953
pBTC,6/22/2020,0.00687009
pBTC,6/22/2020,0.00764235
pBTC,6/22/2020,0.00000765
pBTC,6/22/2020,0.68896035
pBTC,6/22/2020,0.00068965
pBTC,6/22/2020,0.004873
pBTC,6/22/2020,-4.873
pBTC,6/22/2020,0.00015726
pBTC,6/22/2020,-0.15726518
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,4.99465035
pBTC,6/22/2020,0.00499965
pBTC,6/22/2020,3.26638035
pBTC,6/22/2020,0.00326965
pBTC,6/22/2020,9.98965035
pBTC,6/22/2020,0.00999965
pBTC,6/22/2020,0.20004975
pBTC,6/22/2020,0.00020025
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,9.98965035
pBTC,6/22/2020,0.00999965
pBTC,6/22/2020,1.24859804
pBTC,6/22/2020,0.00124984
pBTC,6/22/2020,0.69895035
pBTC,6/22/2020,0.00069965
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,5.99365035
pBTC,6/22/2020,0.00599965
pBTC,6/22/2020,1.00064835
pBTC,6/22/2020,0.00100165
pBTC,6/22/2020,0.03961035
pBTC,6/22/2020,0.00003965
pBTC,6/22/2020,1.35829035
pBTC,6/22/2020,0.00135965
pBTC,6/22/2020,1.39825035
pBTC,6/22/2020,0.00139965
pBTC,6/22/2020,0.00081
pBTC,6/22/2020,-0.81
pBTC,6/22/2020,0.46918035
pBTC,6/22/2020,0.00046965
pBTC,6/22/2020,1.00064835
pBTC,6/22/2020,0.00100165
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,0.20944035
pBTC,6/22/2020,0.00020965
pBTC,6/22/2020,0.00489015
pBTC,6/22/2020,-4.89015892
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,4.00564035
pBTC,6/22/2020,0.00400965
pBTC,6/22/2020,0.00763338
pBTC,6/22/2020,0.00000764
pBTC,6/22/2020,0.04960035
pBTC,6/22/2020,0.00004965
pBTC,6/22/2020,0.00100706
pBTC,6/22/2020,-1.00706953
pBTC,6/22/2020,0.16669546
pBTC,6/22/2020,0.00016686
pBTC,6/22/2020,0.09855135
pBTC,6/22/2020,0.00009865
pBTC,6/22/2020,0.49215735
pBTC,6/22/2020,0.00049265
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,0.13822776
pBTC,6/22/2020,0.00013836
pBTC,6/22/2020,0.04960035
pBTC,6/22/2020,0.00004965
pBTC,6/22/2020,0.00195201
pBTC,6/22/2020,-1.95201138
pBTC,6/22/2020,0.11953035
pBTC,6/22/2020,0.00011965
pBTC,6/22/2020,1.99715085
pBTC,6/22/2020,0.00199915
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,8.99065035
pBTC,6/22/2020,0.00899965
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,1.19845035
pBTC,6/22/2020,0.00119965
pBTC,6/22/2020,0.11953035
pBTC,6/22/2020,0.00011965
pBTC,6/22/2020,0.05459535
pBTC,6/22/2020,0.00005465
pBTC,6/22/2020,0.02962035
pBTC,6/22/2020,0.00002965
pBTC,6/22/2020,5.50513935
pBTC,6/22/2020,0.00551065
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,0.16848135
pBTC,6/22/2020,0.00016865
pBTC,6/22/2020,0.04960371
pBTC,6/22/2020,0.00004965
pBTC,6/22/2020,0.30641445
pBTC,6/22/2020,0.00030672
pBTC,6/22/2020,4.49515035
pBTC,6/22/2020,0.00449965
pBTC,6/22/2020,0.01243755
pBTC,6/22/2020,0.00001245
pBTC,6/22/2020,0.01018742
pBTC,6/22/2020,0.00001019
pBTC,6/22/2020,0.14294146
pBTC,6/22/2020,0.00014308
pBTC,6/22/2020,0.04963392
pBTC,6/22/2020,0.00004968
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,2.03258001
pBTC,6/22/2020,0.00203461
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,0.42922035
pBTC,6/22/2020,0.00042965
pBTC,6/22/2020,0.19245735
pBTC,6/22/2020,0.00019265
pBTC,6/22/2020,1.00064835
pBTC,6/22/2020,0.00100165
pBTC,6/22/2020,0.00012407
pBTC,6/22/2020,-0.12407979
pBTC,6/22/2020,0.0996003
pBTC,6/22/2020,0.0000997
pBTC,6/22/2020,4.99465035
pBTC,6/22/2020,0.00499965
pBTC,6/22/2020,1.49815035
pBTC,6/22/2020,0.00149965
pBTC,6/22/2020,0.09915075
pBTC,6/22/2020,0.00009925
pBTC,6/22/2020,0.00000491
pBTC,6/22/2020,-0.00491003
pBTC,6/22/2020,0.00002985
pBTC,6/22/2020,-0.02985927
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.10154835
pBTC,6/22/2020,0.00010165
pBTC,6/22/2020,0.00066641
pBTC,6/22/2020,-0.66641554
pBTC,6/22/2020,0.00081491
pBTC,6/22/2020,-0.81491395
pBTC,6/22/2020,0.00195882
pBTC,6/22/2020,-1.95882937
pBTC,6/22/2020,0.89875035
pBTC,6/22/2020,0.00089965
pBTC,6/22/2020,0.00164835
pBTC,6/22/2020,0.00000165
pBTC,6/22/2020,7.5e-7
pBTC,6/22/2020,-0.00075355
pBTC,6/22/2020,0.20959246
pBTC,6/22/2020,0.0002098
pBTC,6/22/2020,1.96768035
pBTC,6/22/2020,0.00196965
pBTC,6/22/2020,0.21255032
pBTC,6/22/2020,0.00021276
pBTC,6/22/2020,2.02301496
pBTC,6/22/2020,0.00202504
pBTC,6/22/2020,1.84780035
pBTC,6/22/2020,0.00184965
pBTC,6/22/2020,2.08156635
pBTC,6/22/2020,0.00208365
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,0.00964035
pBTC,6/22/2020,0.00000965
pBTC,6/22/2020,4.4e-7
pBTC,6/22/2020,-0.00044461
pBTC,6/22/2020,0.01113885
pBTC,6/22/2020,0.00001115
pBTC,6/22/2020,0.00492988
pBTC,6/22/2020,-4.92988701
pBTC,6/22/2020,0.59905035
pBTC,6/22/2020,0.00059965
pBTC,6/22/2020,0.00196644
pBTC,6/22/2020,0.43908315
pBTC,6/22/2020,0.00043952
pBTC,6/22/2020,-1.96644083
pBTC,6/22/2020,0.00025165
pBTC,6/22/2020,-0.25165605
pBTC,6/22/2020,4e-7
pBTC,6/22/2020,-0.0004
pBTC,6/22/2020,0.09735255
pBTC,6/22/2020,0.00009745
pBTC,6/22/2020,0.70894035
pBTC,6/22/2020,0.00070965
pBTC,6/22/2020,0.00183315
pBTC,6/22/2020,-1.83315083
pBTC,6/22/2020,0.10154835
pBTC,6/22/2020,0.00010165
pBTC,6/22/2020,6.99265035
pBTC,6/22/2020,0.00699965
pBTC,6/22/2020,0.01205997
pBTC,6/22/2020,-12.05997409
pBTC,6/22/2020,0.01963035
pBTC,6/22/2020,0.00001965
pBTC,6/22/2020,1.49815035
pBTC,6/22/2020,0.00149965
pBTC,6/22/2020,0.00025225
pBTC,6/22/2020,-0.25225484
pBTC,6/22/2020,0.01010075
pBTC,6/22/2020,-10.10075477
pBTC,6/22/2020,4e-7
pBTC,6/22/2020,-0.00040332
pBTC,6/22/2020,4e-7
pBTC,6/22/2020,-0.00040302
pBTC,6/22/2020,0.00004995
pBTC,6/22/2020,5e-8
pBTC,6/22/2020,0.00495539
pBTC,6/22/2020,-4.95539253
pBTC,6/22/2020,0.00164835
pBTC,6/22/2020,0.00000165
pBTC,6/22/2020,0.09955035
pBTC,6/22/2020,0.00009965
pBTC,6/22/2020,0.00064935
pBTC,6/22/2020,6.5e-7
pBTC,6/22/2020,4.99465035
pBTC,6/22/2020,0.00499965
pBTC,6/22/2020,0.00164835
pBTC,6/22/2020,0.00000165
pBTC,6/22/2020,0.00064935
pBTC,6/22/2020,6.5e-7
pBTC,6/22/2020,0.00025303
pBTC,6/22/2020,-0.25303836
pBTC,6/22/2020,0.01007815
pBTC,6/22/2020,-10.078157
pBTC,6/22/2020,0.01363635
pBTC,6/22/2020,0.00001365
pBTC,6/22/2020,0.00189085
pBTC,6/22/2020,-1.89085278
pBTC,6/22/2020,0.00004995
pBTC,6/22/2020,5e-8
pBTC,6/22/2020,0.05759235
pBTC,6/22/2020,0.00005765
pBTC,6/22/2020,0.01963035
pBTC,6/22/2020,0.00001965
pBTC,6/22/2020,0.00001006
pBTC,6/22/2020,-0.01006976
pBTC,6/22/2020,9.99999999
pBTC,6/22/2020,0.01001001
pBTC,6/22/2020,0.00080393
pBTC,6/22/2020,-0.80393978
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.00164835
pBTC,6/22/2020,0.00000165
pBTC,6/22/2020,1.57309263
pBTC,6/22/2020,0.00157466
pBTC,6/22/2020,0.49915035
pBTC,6/22/2020,0.00049965
pBTC,6/22/2020,0.00004995
pBTC,6/22/2020,5e-8
pBTC,6/22/2020,0.00004995
pBTC,6/22/2020,5e-8
pBTC,6/22/2020,0.00000603
pBTC,6/22/2020,-0.00603192
pBTC,6/22/2020,2.06090903
pBTC,6/22/2020,0.00206297
pBTC,6/22/2020,0.99865035
pBTC,6/22/2020,0.00099965
pBTC,6/22/2020,0.39925035
pBTC,6/22/2020,0.00039965
pBTC,6/23/2020,0.49915035
pBTC,6/23/2020,0.00049965
pBTC,6/23/2020,0.00924075
pBTC,6/23/2020,0.00000925
pBTC,6/23/2020,0.01663335
pBTC,6/23/2020,0.00001665
pBTC,6/23/2020,0.00964035
pBTC,6/23/2020,0.00000965
pBTC,6/23/2020,0.00064935
pBTC,6/23/2020,6.5e-7
pBTC,6/23/2020,0.09955035
pBTC,6/23/2020,0.00009965
pBTC,6/23/2020,0.49915035
pBTC,6/23/2020,0.00049965
pBTC,6/23/2020,3.00664035
pBTC,6/23/2020,0.00300965
pBTC,6/23/2020,4.99465035
pBTC,6/23/2020,0.00499965
pBTC,6/23/2020,0.49915035
pBTC,6/23/2020,0.00049965
pBTC,6/23/2020,0.00064935
pBTC,6/23/2020,6.5e-7
pBTC,6/23/2020,6.83499577
pBTC,6/23/2020,0.00684183
pBTC,6/23/2020,2.82726479
pBTC,6/23/2020,0.00283009
pBTC,6/23/2020,0.03091905
pBTC,6/23/2020,0.00003095
pBTC,6/23/2020,0.99865035
pBTC,6/23/2020,0.00099965
pBTC,6/23/2020,1.00446267
pBTC,6/23/2020,0.00100546
pBTC,6/23/2020,0.01008958
pBTC,6/23/2020,-10.08958302
pBTC,6/23/2020,1
pBTC,6/23/2020,0.001001
pBTC,6/23/2020,30.66895035
pBTC,6/23/2020,0.03069965
pBTC,6/23/2020,0.99865035
pBTC,6/23/2020,0.00099965
pBTC,6/23/2020,0.04960035
pBTC,6/23/2020,0.00004965
pBTC,6/23/2020,0.19945035
pBTC,6/23/2020,0.00019965
pBTC,6/23/2020,0.00201934
pBTC,6/23/2020,-2.01934128
pBTC,6/23/2020,0.00201723
pBTC,6/23/2020,-2.01723122
pBTC,6/23/2020,0.00302231
pBTC,6/23/2020,-3.02231275
pBTC,6/23/2020,0.00308991
pBTC,6/23/2020,-3.08991895
pBTC,6/23/2020,0.13344449
pBTC,6/23/2020,0.00013357
pBTC,6/23/2020,0.09955035
pBTC,6/23/2020,0.00009965
pBTC,6/23/2020,0.00100819
pBTC,6/23/2020,-1.00819562
pBTC,6/23/2020,0.23701275
pBTC,6/23/2020,0.00023725
pBTC,6/23/2020,0.10954035
pBTC,6/23/2020,0.00010965
pBTC,6/23/2020,0.28189361
pBTC,6/23/2020,0.00028217
pBTC,6/23/2020,0.54303642
pBTC,6/23/2020,0.00054358
pBTC,6/23/2020,0.19945035
pBTC,6/23/2020,0.00019965
pBTC,6/23/2020,0.00009624
pBTC,6/23/2020,-0.09624456
pBTC,6/23/2020,0.00964035
pBTC,6/23/2020,0.00000965
pBTC,6/23/2020,0.72892035
pBTC,6/23/2020,0.00072965
pBTC,6/23/2020,0.10954035
pBTC,6/23/2020,0.00010965
pBTC,6/23/2020,4.99465035
pBTC,6/23/2020,0.00499965
pBTC,6/23/2020,0.05223771
pBTC,6/23/2020,0.00005229
pBTC,6/23/2020,0.00064935
pBTC,6/23/2020,6.5e-7
pBTC,6/23/2020,0.13242167
pBTC,6/23/2020,0.00013255
pBTC,6/23/2020,0.04760235
pBTC,6/23/2020,0.00004765
pBTC,6/23/2020,0.01001341
pBTC,6/23/2020,-10.01341037
pBTC,6/23/2020,0.19945035
pBTC,6/23/2020,0.00019965
pBTC,6/23/2020,15.29933535
pBTC,6/23/2020,0.01531465
pBTC,6/23/2020,0.00164835
pBTC,6/23/2020,0.00000165
pBTC,6/23/2020,0.05294866
pBTC,6/23/2020,0.000053
pBTC,6/23/2020,0.99865035
pBTC,6/23/2020,0.00099965
pBTC,6/23/2020,19.97965035
pBTC,6/23/2020,0.01999965
pBTC,6/23/2020,0.17427555
pBTC,6/23/2020,0.00017445
pBTC,6/23/2020,0.99865035
pBTC,6/23/2020,0.00099965
pBTC,6/23/2020,0.62902035
pBTC,6/23/2020,0.00062965
pBTC,6/23/2020,0.99865035
pBTC,6/23/2020,0.00099965
pBTC,6/23/2020,1.1688761
pBTC,6/23/2020,0.00117004
pBTC,6/23/2020,4.99465035
pBTC,6/23/2020,0.00499965
pBTC,6/23/2020,3.98566035
pBTC,6/23/2020,0.00398965
pBTC,6/23/2020,0.00972351
pBTC,6/23/2020,0.00000973
pBTC,6/23/2020,2.39725035
pBTC,6/23/2020,0.00239965
pBTC,6/23/2020,0.32132835
pBTC,6/23/2020,0.00032165
pBTC,6/23/2020,0.00001
pBTC,6/23/2020,-0.01
pBTC,6/23/2020,1.04860035
pBTC,6/23/2020,0.00104965
pBTC,6/23/2020,3.99565035
pBTC,6/23/2020,0.00399965
pBTC,6/23/2020,0.00099525
pBTC,6/23/2020,-0.99525471
pBTC,6/23/2020,0.04960035
pBTC,6/23/2020,0.00004965
pBTC,6/23/2020,0.49915035
pBTC,6/23/2020,0.00049965
pBTC,6/23/2020,1.99765035
